frame,seconds,midi,note,velocity,instrument,pan
20415,680.500,67,G4,0.22,0,-0.24
20420,680.667,60,C4,0.22,0,-0.24
20425,680.833,67,G4,0.22,0,-0.24
20430,681.000,64,E4,0.22,0,-0.24
20435,681.167,67,G4,0.22,0,-0.24
20440,681.333,60,C4,0.22,0,-0.24
20445,681.500,67,G4,0.22,0,-0.24
20450,681.667,64,E4,0.22,0,-0.24
20455,681.833,67,G4,0.22,0,-0.24
20400,680.000,0,C-1,0.1,2,0
20415,680.500,0,C-1,0.1,3,0
20430,681.000,0,C-1,0.1,2,0
20445,681.500,0,C-1,0.1,3,0
20460,682.000,77,F5,0.67,0,0.16
20475,682.500,79,G5,0.48,0,0.16
20490,683.000,81,A5,0.67,0,0.16
20505,683.500,77,F5,0.48,0,0.16
20460,682.000,41,F2,0.6,1,-0.12
20490,683.000,48,C3,0.39,1,-0.12
20460,682.000,65,F4,0.22,0,-0.24
20465,682.167,72,C5,0.22,0,-0.24
20470,682.333,69,A4,0.22,0,-0.24
20475,682.500,72,C5,0.22,0,-0.24
20480,682.667,65,F4,0.22,0,-0.24
20485,682.833,72,C5,0.22,0,-0.24
20490,683.000,69,A4,0.22,0,-0.24
20495,683.167,72,C5,0.22,0,-0.24
20500,683.333,65,F4,0.22,0,-0.24
20505,683.500,72,C5,0.22,0,-0.24
20510,683.667,69,A4,0.22,0,-0.24
20515,683.833,72,C5,0.22,0,-0.24
20460,682.000,0,C-1,0.1,2,0
20475,682.500,0,C-1,0.1,3,0
20490,683.000,0,C-1,0.1,2,0
20505,683.500,0,C-1,0.1,3,0
20520,684.000,79,G5,0.67,0,0.16
20535,684.500,77,F5,0.48,0,0.16
20550,685.000,74,D5,0.67,0,0.16
20565,685.500,79,G5,0.48,0,0.16
20520,684.000,43,G2,0.6,1,-0.12
20550,685.000,50,D3,0.39,1,-0.12
20520,684.000,67,G4,0.22,0,-0.24
20525,684.167,74,D5,0.22,0,-0.24
20530,684.333,71,B4,0.22,0,-0.24
20535,684.500,74,D5,0.22,0,-0.24
20540,684.667,67,G4,0.22,0,-0.24
20545,684.833,74,D5,0.22,0,-0.24
20550,685.000,71,B4,0.22,0,-0.24
20555,685.167,74,D5,0.22,0,-0.24
20560,685.333,67,G4,0.22,0,-0.24
20565,685.500,74,D5,0.22,0,-0.24
20570,685.667,71,B4,0.22,0,-0.24
20575,685.833,74,D5,0.22,0,-0.24
20520,684.000,0,C-1,0.1,2,0
20535,684.500,0,C-1,0.1,3,0
20550,685.000,0,C-1,0.1,2,0
20565,685.500,0,C-1,0.1,3,0
20580,686.000,76,E5,0.67,0,0.16
20580,686.000,88,E6,0.16,0,0.4
20595,686.500,74,D5,0.48,0,0.16
20595,686.500,86,D6,0.16,0,0.4
20610,687.000,72,C5,0.67,0,0.16
20610,687.000,84,C6,0.16,0,0.4
20625,687.500,72,C5,0.48,0,0.16
20625,687.500,84,C6,0.16,0,0.4
20580,686.000,36,C2,0.6,1,-0.12
20610,687.000,43,G2,0.39,1,-0.12
20580,686.000,60,C4,0.22,0,-0.24
20585,686.167,67,G4,0.22,0,-0.24
20590,686.333,64,E4,0.22,0,-0.24
20595,686.500,67,G4,0.22,0,-0.24
20600,686.667,60,C4,0.22,0,-0.24
20605,686.833,67,G4,0.22,0,-0.24
20610,687.000,64,E4,0.22,0,-0.24
20615,687.167,67,G4,0.22,0,-0.24
20620,687.333,60,C4,0.22,0,-0.24
20625,687.500,67,G4,0.22,0,-0.24
20630,687.667,64,E4,0.22,0,-0.24
20635,687.833,67,G4,0.22,0,-0.24
20580,686.000,0,C-1,0.1,2,0
20595,686.500,0,C-1,0.1,3,0
20610,687.000,0,C-1,0.1,2,0
20625,687.500,0,C-1,0.1,3,0
20640,688.000,76,E5,0.67,0,0.16
20655,688.500,74,D5,0.48,0,0.16
20670,689.000,72,C5,0.67,0,0.16
20685,689.500,76,E5,0.48,0,0.16
20640,688.000,36,C2,0.6,1,-0.12
20670,689.000,43,G2,0.39,1,-0.12
20640,688.000,60,C4,0.22,0,-0.24
20645,688.167,67,G4,0.22,0,-0.24
20650,688.333,64,E4,0.22,0,-0.24
20655,688.500,67,G4,0.22,0,-0.24
20660,688.667,60,C4,0.22,0,-0.24
20665,688.833,67,G4,0.22,0,-0.24
20670,689.000,64,E4,0.22,0,-0.24
20675,689.167,67,G4,0.22,0,-0.24
20680,689.333,60,C4,0.22,0,-0.24
20685,689.500,67,G4,0.22,0,-0.24
20690,689.667,64,E4,0.22,0,-0.24
20695,689.833,67,G4,0.22,0,-0.24
20640,688.000,0,C-1,0.1,2,0
20655,688.500,0,C-1,0.1,3,0
20670,689.000,0,C-1,0.1,2,0
20685,689.500,0,C-1,0.1,3,0
20700,690.000,77,F5,0.67,0,0.16
20715,690.500,76,E5,0.48,0,0.16
20730,691.000,74,D5,0.67,0,0.16
20745,691.500,72,C5,0.48,0,0.16
20700,690.000,41,F2,0.6,1,-0.12
20730,691.000,48,C3,0.39,1,-0.12
20700,690.000,65,F4,0.22,0,-0.24
20705,690.167,72,C5,0.22,0,-0.24
20710,690.333,69,A4,0.22,0,-0.24
20715,690.500,72,C5,0.22,0,-0.24
20720,690.667,65,F4,0.22,0,-0.24
20725,690.833,72,C5,0.22,0,-0.24
20730,691.000,69,A4,0.22,0,-0.24
20735,691.167,72,C5,0.22,0,-0.24
20740,691.333,65,F4,0.22,0,-0.24
20745,691.500,72,C5,0.22,0,-0.24
20750,691.667,69,A4,0.22,0,-0.24
20755,691.833,72,C5,0.22,0,-0.24
20700,690.000,0,C-1,0.1,2,0
20715,690.500,0,C-1,0.1,3,0
20730,691.000,0,C-1,0.1,2,0
20745,691.500,0,C-1,0.1,3,0
20760,692.000,74,D5,0.67,0,0.16
20775,692.500,76,E5,0.48,0,0.16
20790,693.000,74,D5,0.67,0,0.16
20805,693.500,79,G5,0.48,0,0.16
20760,692.000,43,G2,0.6,1,-0.12
20790,693.000,50,D3,0.39,1,-0.12
20760,692.000,67,G4,0.22,0,-0.24
20765,692.167,74,D5,0.22,0,-0.24
20770,692.333,71,B4,0.22,0,-0.24
20775,692.500,74,D5,0.22,0,-0.24
20780,692.667,67,G4,0.22,0,-0.24
20785,692.833,74,D5,0.22,0,-0.24
20790,693.000,71,B4,0.22,0,-0.24
20795,693.167,74,D5,0.22,0,-0.24
20800,693.333,67,G4,0.22,0,-0.24
20805,693.500,74,D5,0.22,0,-0.24
20810,693.667,71,B4,0.22,0,-0.24
20815,693.833,74,D5,0.22,0,-0.24
20760,692.000,0,C-1,0.1,2,0
20775,692.500,0,C-1,0.1,3,0
20790,693.000,0,C-1,0.1,2,0
20805,693.500,0,C-1,0.1,3,0
20820,694.000,76,E5,0.67,0,0.16
20820,694.000,88,E6,0.16,0,0.4
20835,694.500,74,D5,0.48,0,0.16
20835,694.500,86,D6,0.16,0,0.4
20850,695.000,72,C5,0.67,0,0.16
20850,695.000,84,C6,0.16,0,0.4
20865,695.500,72,C5,0.48,0,0.16
20865,695.500,84,C6,0.16,0,0.4
20820,694.000,36,C2,0.6,1,-0.12
20850,695.000,43,G2,0.39,1,-0.12
20820,694.000,60,C4,0.22,0,-0.24
20825,694.167,67,G4,0.22,0,-0.24
20830,694.333,64,E4,0.22,0,-0.24
20835,694.500,67,G4,0.22,0,-0.24
20840,694.667,60,C4,0.22,0,-0.24
20845,694.833,67,G4,0.22,0,-0.24
20850,695.000,64,E4,0.22,0,-0.24
20855,695.167,67,G4,0.22,0,-0.24
20860,695.333,60,C4,0.22,0,-0.24
20865,695.500,67,G4,0.22,0,-0.24
20870,695.667,64,E4,0.22,0,-0.24
20875,695.833,67,G4,0.22,0,-0.24
20820,694.000,0,C-1,0.1,2,0
20835,694.500,0,C-1,0.1,3,0
20850,695.000,0,C-1,0.1,2,0
20865,695.500,0,C-1,0.1,3,0
20880,696.000,79,G5,0.67,0,0.16
20895,696.500,76,E5,0.48,0,0.16
20910,697.000,74,D5,0.67,0,0.16
20925,697.500,72,C5,0.48,0,0.16
20880,696.000,36,C2,0.6,1,-0.12
20910,697.000,43,G2,0.39,1,-0.12
20880,696.000,60,C4,0.22,0,-0.24
20885,696.167,67,G4,0.22,0,-0.24
20890,696.333,64,E4,0.22,0,-0.24
20895,696.500,67,G4,0.22,0,-0.24
20900,696.667,60,C4,0.22,0,-0.24
20905,696.833,67,G4,0.22,0,-0.24
20910,697.000,64,E4,0.22,0,-0.24
20915,697.167,67,G4,0.22,0,-0.24
20920,697.333,60,C4,0.22,0,-0.24
20925,697.500,67,G4,0.22,0,-0.24
20930,697.667,64,E4,0.22,0,-0.24
20935,697.833,67,G4,0.22,0,-0.24
20880,696.000,0,C-1,0.1,2,0
20895,696.500,0,C-1,0.1,3,0
20910,697.000,0,C-1,0.1,2,0
20925,697.500,0,C-1,0.1,3,0
20940,698.000,77,F5,0.67,0,0.16
20955,698.500,79,G5,0.48,0,0.16
20970,699.000,81,A5,0.67,0,0.16
20985,699.500,77,F5,0.48,0,0.16
20940,698.000,41,F2,0.6,1,-0.12
20970,699.000,48,C3,0.39,1,-0.12
20940,698.000,65,F4,0.22,0,-0.24
20945,698.167,72,C5,0.22,0,-0.24
20950,698.333,69,A4,0.22,0,-0.24
20955,698.500,72,C5,0.22,0,-0.24
20960,698.667,65,F4,0.22,0,-0.24
20965,698.833,72,C5,0.22,0,-0.24
20970,699.000,69,A4,0.22,0,-0.24
20975,699.167,72,C5,0.22,0,-0.24
20980,699.333,65,F4,0.22,0,-0.24
20985,699.500,72,C5,0.22,0,-0.24
20990,699.667,69,A4,0.22,0,-0.24
20995,699.833,72,C5,0.22,0,-0.24
20940,698.000,0,C-1,0.1,2,0
20955,698.500,0,C-1,0.1,3,0
20970,699.000,0,C-1,0.1,2,0
20985,699.500,0,C-1,0.1,3,0
21000,700.000,79,G5,0.67,0,0.16
21015,700.500,77,F5,0.48,0,0.16
21030,701.000,74,D5,0.67,0,0.16
21045,701.500,79,G5,0.48,0,0.16
21000,700.000,43,G2,0.6,1,-0.12
21030,701.000,50,D3,0.39,1,-0.12
21000,700.000,67,G4,0.22,0,-0.24
21005,700.167,74,D5,0.22,0,-0.24
21010,700.333,71,B4,0.22,0,-0.24
21015,700.500,74,D5,0.22,0,-0.24
21020,700.667,67,G4,0.22,0,-0.24
21025,700.833,74,D5,0.22,0,-0.24
21030,701.000,71,B4,0.22,0,-0.24
21035,701.167,74,D5,0.22,0,-0.24
21040,701.333,67,G4,0.22,0,-0.24
21045,701.500,74,D5,0.22,0,-0.24
21050,701.667,71,B4,0.22,0,-0.24
21055,701.833,74,D5,0.22,0,-0.24
21000,700.000,0,C-1,0.1,2,0
21015,700.500,0,C-1,0.1,3,0
21030,701.000,0,C-1,0.1,2,0
21045,701.500,0,C-1,0.1,3,0
21060,702.000,76,E5,0.67,0,0.16
21060,702.000,88,E6,0.16,0,0.4
21075,702.500,74,D5,0.48,0,0.16
21075,702.500,86,D6,0.16,0,0.4
21090,703.000,72,C5,0.67,0,0.16
21090,703.000,84,C6,0.16,0,0.4
21105,703.500,72,C5,0.48,0,0.16
21105,703.500,84,C6,0.16,0,0.4
21060,702.000,36,C2,0.6,1,-0.12
21090,703.000,43,G2,0.39,1,-0.12
21060,702.000,60,C4,0.22,0,-0.24
21065,702.167,67,G4,0.22,0,-0.24
21070,702.333,64,E4,0.22,0,-0.24
21075,702.500,67,G4,0.22,0,-0.24
21080,702.667,60,C4,0.22,0,-0.24
21085,702.833,67,G4,0.22,0,-0.24
21090,703.000,64,E4,0.22,0,-0.24
21095,703.167,67,G4,0.22,0,-0.24
21100,703.333,60,C4,0.22,0,-0.24
21105,703.500,67,G4,0.22,0,-0.24
21110,703.667,64,E4,0.22,0,-0.24
21115,703.833,67,G4,0.22,0,-0.24
21060,702.000,0,C-1,0.1,2,0
21075,702.500,0,C-1,0.1,3,0
21090,703.000,0,C-1,0.1,2,0
21105,703.500,0,C-1,0.1,3,0
21120,704.000,76,E5,0.67,0,0.16
21135,704.500,74,D5,0.48,0,0.16
21150,705.000,72,C5,0.67,0,0.16
21165,705.500,76,E5,0.48,0,0.16
21120,704.000,36,C2,0.6,1,-0.12
21150,705.000,43,G2,0.39,1,-0.12
21120,704.000,60,C4,0.22,0,-0.24
21125,704.167,67,G4,0.22,0,-0.24
21130,704.333,64,E4,0.22,0,-0.24
21135,704.500,67,G4,0.22,0,-0.24
21140,704.667,60,C4,0.22,0,-0.24
21145,704.833,67,G4,0.22,0,-0.24
21150,705.000,64,E4,0.22,0,-0.24
21155,705.167,67,G4,0.22,0,-0.24
21160,705.333,60,C4,0.22,0,-0.24
21165,705.500,67,G4,0.22,0,-0.24
21170,705.667,64,E4,0.22,0,-0.24
21175,705.833,67,G4,0.22,0,-0.24
21120,704.000,0,C-1,0.1,2,0
21135,704.500,0,C-1,0.1,3,0
21150,705.000,0,C-1,0.1,2,0
21165,705.500,0,C-1,0.1,3,0
21180,706.000,77,F5,0.67,0,0.16
21195,706.500,76,E5,0.48,0,0.16
21210,707.000,74,D5,0.67,0,0.16
21225,707.500,72,C5,0.48,0,0.16
21180,706.000,41,F2,0.6,1,-0.12
21210,707.000,48,C3,0.39,1,-0.12
21180,706.000,65,F4,0.22,0,-0.24
21185,706.167,72,C5,0.22,0,-0.24
21190,706.333,69,A4,0.22,0,-0.24
21195,706.500,72,C5,0.22,0,-0.24
21200,706.667,65,F4,0.22,0,-0.24
21205,706.833,72,C5,0.22,0,-0.24
21210,707.000,69,A4,0.22,0,-0.24
21215,707.167,72,C5,0.22,0,-0.24
21220,707.333,65,F4,0.22,0,-0.24
21225,707.500,72,C5,0.22,0,-0.24
21230,707.667,69,A4,0.22,0,-0.24
21235,707.833,72,C5,0.22,0,-0.24
21180,706.000,0,C-1,0.1,2,0
21195,706.500,0,C-1,0.1,3,0
21210,707.000,0,C-1,0.1,2,0
21225,707.500,0,C-1,0.1,3,0
21240,708.000,74,D5,0.67,0,0.16
21255,708.500,76,E5,0.48,0,0.16
21270,709.000,74,D5,0.67,0,0.16
21285,709.500,79,G5,0.48,0,0.16
21240,708.000,43,G2,0.6,1,-0.12
21270,709.000,50,D3,0.39,1,-0.12
21240,708.000,67,G4,0.22,0,-0.24
21245,708.167,74,D5,0.22,0,-0.24
21250,708.333,71,B4,0.22,0,-0.24
21255,708.500,74,D5,0.22,0,-0.24
21260,708.667,67,G4,0.22,0,-0.24
21265,708.833,74,D5,0.22,0,-0.24
21270,709.000,71,B4,0.22,0,-0.24
21275,709.167,74,D5,0.22,0,-0.24
21280,709.333,67,G4,0.22,0,-0.24
21285,709.500,74,D5,0.22,0,-0.24
21290,709.667,71,B4,0.22,0,-0.24
21295,709.833,74,D5,0.22,0,-0.24
21240,708.000,0,C-1,0.1,2,0
21255,708.500,0,C-1,0.1,3,0
21270,709.000,0,C-1,0.1,2,0
21285,709.500,0,C-1,0.1,3,0
21300,710.000,76,E5,0.67,0,0.16
21300,710.000,88,E6,0.16,0,0.4
21315,710.500,74,D5,0.48,0,0.16
21315,710.500,86,D6,0.16,0,0.4
21330,711.000,72,C5,0.67,0,0.16
21330,711.000,84,C6,0.16,0,0.4
21345,711.500,72,C5,0.48,0,0.16
21345,711.500,84,C6,0.16,0,0.4
21300,710.000,36,C2,0.6,1,-0.12
21330,711.000,43,G2,0.39,1,-0.12
21300,710.000,60,C4,0.22,0,-0.24
21305,710.167,67,G4,0.22,0,-0.24
21310,710.333,64,E4,0.22,0,-0.24
21315,710.500,67,G4,0.22,0,-0.24
21320,710.667,60,C4,0.22,0,-0.24
21325,710.833,67,G4,0.22,0,-0.24
21330,711.000,64,E4,0.22,0,-0.24
21335,711.167,67,G4,0.22,0,-0.24
21340,711.333,60,C4,0.22,0,-0.24
21345,711.500,67,G4,0.22,0,-0.24
21350,711.667,64,E4,0.22,0,-0.24
21355,711.833,67,G4,0.22,0,-0.24
21300,710.000,0,C-1,0.1,2,0
21315,710.500,0,C-1,0.1,3,0
21330,711.000,0,C-1,0.1,2,0
21345,711.500,0,C-1,0.1,3,0
21360,712.000,79,G5,0.67,0,0.16
21375,712.500,76,E5,0.48,0,0.16
21390,713.000,74,D5,0.67,0,0.16
21405,713.500,72,C5,0.48,0,0.16
21360,712.000,36,C2,0.6,1,-0.12
21390,713.000,43,G2,0.39,1,-0.12
21360,712.000,60,C4,0.22,0,-0.24
21365,712.167,67,G4,0.22,0,-0.24
21370,712.333,64,E4,0.22,0,-0.24
21375,712.500,67,G4,0.22,0,-0.24
21380,712.667,60,C4,0.22,0,-0.24
21385,712.833,67,G4,0.22,0,-0.24
21390,713.000,64,E4,0.22,0,-0.24
21395,713.167,67,G4,0.22,0,-0.24
21400,713.333,60,C4,0.22,0,-0.24
21405,713.500,67,G4,0.22,0,-0.24
21410,713.667,64,E4,0.22,0,-0.24
21415,713.833,67,G4,0.22,0,-0.24
21360,712.000,0,C-1,0.1,2,0
21375,712.500,0,C-1,0.1,3,0
21390,713.000,0,C-1,0.1,2,0
21405,713.500,0,C-1,0.1,3,0
21420,714.000,77,F5,0.67,0,0.16
21435,714.500,79,G5,0.48,0,0.16
21450,715.000,81,A5,0.67,0,0.16
21465,715.500,77,F5,0.48,0,0.16
21420,714.000,41,F2,0.6,1,-0.12
21450,715.000,48,C3,0.39,1,-0.12
21420,714.000,65,F4,0.22,0,-0.24
21425,714.167,72,C5,0.22,0,-0.24
21430,714.333,69,A4,0.22,0,-0.24
21435,714.500,72,C5,0.22,0,-0.24
21440,714.667,65,F4,0.22,0,-0.24
21445,714.833,72,C5,0.22,0,-0.24
21450,715.000,69,A4,0.22,0,-0.24
21455,715.167,72,C5,0.22,0,-0.24
21460,715.333,65,F4,0.22,0,-0.24
21465,715.500,72,C5,0.22,0,-0.24
21470,715.667,69,A4,0.22,0,-0.24
21475,715.833,72,C5,0.22,0,-0.24
21420,714.000,0,C-1,0.1,2,0
21435,714.500,0,C-1,0.1,3,0
21450,715.000,0,C-1,0.1,2,0
21465,715.500,0,C-1,0.1,3,0
21480,716.000,79,G5,0.67,0,0.16
21495,716.500,77,F5,0.48,0,0.16
21510,717.000,74,D5,0.67,0,0.16
21525,717.500,79,G5,0.48,0,0.16
21480,716.000,43,G2,0.6,1,-0.12
21510,717.000,50,D3,0.39,1,-0.12
21480,716.000,67,G4,0.22,0,-0.24
21485,716.167,74,D5,0.22,0,-0.24
21490,716.333,71,B4,0.22,0,-0.24
21495,716.500,74,D5,0.22,0,-0.24
21500,716.667,67,G4,0.22,0,-0.24
21505,716.833,74,D5,0.22,0,-0.24
21510,717.000,71,B4,0.22,0,-0.24
21515,717.167,74,D5,0.22,0,-0.24
21520,717.333,67,G4,0.22,0,-0.24
21525,717.500,74,D5,0.22,0,-0.24
21530,717.667,71,B4,0.22,0,-0.24
21535,717.833,74,D5,0.22,0,-0.24
21480,716.000,0,C-1,0.1,2,0
21495,716.500,0,C-1,0.1,3,0
21510,717.000,0,C-1,0.1,2,0
21525,717.500,0,C-1,0.1,3,0
21540,718.000,76,E5,0.67,0,0.16
21540,718.000,88,E6,0.16,0,0.4
21555,718.500,74,D5,0.48,0,0.16
21555,718.500,86,D6,0.16,0,0.4
21570,719.000,72,C5,0.67,0,0.16
21570,719.000,84,C6,0.16,0,0.4
21585,719.500,72,C5,0.48,0,0.16
21585,719.500,84,C6,0.16,0,0.4
21540,718.000,36,C2,0.6,1,-0.12
21570,719.000,43,G2,0.39,1,-0.12
21540,718.000,60,C4,0.22,0,-0.24
21545,718.167,67,G4,0.22,0,-0.24
21550,718.333,64,E4,0.22,0,-0.24
21555,718.500,67,G4,0.22,0,-0.24
21560,718.667,60,C4,0.22,0,-0.24
21565,718.833,67,G4,0.22,0,-0.24
21570,719.000,64,E4,0.22,0,-0.24
21575,719.167,67,G4,0.22,0,-0.24
21580,719.333,60,C4,0.22,0,-0.24
21585,719.500,67,G4,0.22,0,-0.24
21590,719.667,64,E4,0.22,0,-0.24
21595,719.833,67,G4,0.22,0,-0.24
21540,718.000,0,C-1,0.1,2,0
21555,718.500,0,C-1,0.1,3,0
21570,719.000,0,C-1,0.1,2,0
21585,719.500,0,C-1,0.1,3,0
21600,720.000,76,E5,0.67,0,0.16
21615,720.500,74,D5,0.48,0,0.16
21630,721.000,72,C5,0.67,0,0.16
21645,721.500,76,E5,0.48,0,0.16
21600,720.000,36,C2,0.6,1,-0.12
21630,721.000,43,G2,0.39,1,-0.12
21600,720.000,60,C4,0.22,0,-0.24
21605,720.167,67,G4,0.22,0,-0.24
21610,720.333,64,E4,0.22,0,-0.24
21615,720.500,67,G4,0.22,0,-0.24
21620,720.667,60,C4,0.22,0,-0.24
21625,720.833,67,G4,0.22,0,-0.24
21630,721.000,64,E4,0.22,0,-0.24
21635,721.167,67,G4,0.22,0,-0.24
21640,721.333,60,C4,0.22,0,-0.24
21645,721.500,67,G4,0.22,0,-0.24
21650,721.667,64,E4,0.22,0,-0.24
21655,721.833,67,G4,0.22,0,-0.24
21600,720.000,0,C-1,0.1,2,0
21615,720.500,0,C-1,0.1,3,0
21630,721.000,0,C-1,0.1,2,0
21645,721.500,0,C-1,0.1,3,0
21660,722.000,77,F5,0.67,0,0.16
21675,722.500,76,E5,0.48,0,0.16
21690,723.000,74,D5,0.67,0,0.16
21705,723.500,72,C5,0.48,0,0.16
21660,722.000,41,F2,0.6,1,-0.12
21690,723.000,48,C3,0.39,1,-0.12
21660,722.000,65,F4,0.22,0,-0.24
21665,722.167,72,C5,0.22,0,-0.24
21670,722.333,69,A4,0.22,0,-0.24
21675,722.500,72,C5,0.22,0,-0.24
21680,722.667,65,F4,0.22,0,-0.24
21685,722.833,72,C5,0.22,0,-0.24
21690,723.000,69,A4,0.22,0,-0.24
21695,723.167,72,C5,0.22,0,-0.24
21700,723.333,65,F4,0.22,0,-0.24
21705,723.500,72,C5,0.22,0,-0.24
21710,723.667,69,A4,0.22,0,-0.24
21715,723.833,72,C5,0.22,0,-0.24
21660,722.000,0,C-1,0.1,2,0
21675,722.500,0,C-1,0.1,3,0
21690,723.000,0,C-1,0.1,2,0
21705,723.500,0,C-1,0.1,3,0
21720,724.000,74,D5,0.67,0,0.16
21735,724.500,76,E5,0.48,0,0.16
21750,725.000,74,D5,0.67,0,0.16
21765,725.500,79,G5,0.48,0,0.16
21720,724.000,43,G2,0.6,1,-0.12
21750,725.000,50,D3,0.39,1,-0.12
21720,724.000,67,G4,0.22,0,-0.24
21725,724.167,74,D5,0.22,0,-0.24
21730,724.333,71,B4,0.22,0,-0.24
21735,724.500,74,D5,0.22,0,-0.24
21740,724.667,67,G4,0.22,0,-0.24
21745,724.833,74,D5,0.22,0,-0.24
21750,725.000,71,B4,0.22,0,-0.24
21755,725.167,74,D5,0.22,0,-0.24
21760,725.333,67,G4,0.22,0,-0.24
21765,725.500,74,D5,0.22,0,-0.24
21770,725.667,71,B4,0.22,0,-0.24
21775,725.833,74,D5,0.22,0,-0.24
21720,724.000,0,C-1,0.1,2,0
21735,724.500,0,C-1,0.1,3,0
21750,725.000,0,C-1,0.1,2,0
21765,725.500,0,C-1,0.1,3,0
21780,726.000,76,E5,0.67,0,0.16
21780,726.000,88,E6,0.16,0,0.4
21795,726.500,74,D5,0.48,0,0.16
21795,726.500,86,D6,0.16,0,0.4
21810,727.000,72,C5,0.67,0,0.16
21810,727.000,84,C6,0.16,0,0.4
21825,727.500,72,C5,0.48,0,0.16
21825,727.500,84,C6,0.16,0,0.4
21780,726.000,36,C2,0.6,1,-0.12
21810,727.000,43,G2,0.39,1,-0.12
21780,726.000,60,C4,0.22,0,-0.24
21785,726.167,67,G4,0.22,0,-0.24
21790,726.333,64,E4,0.22,0,-0.24
21795,726.500,67,G4,0.22,0,-0.24
21800,726.667,60,C4,0.22,0,-0.24
21805,726.833,67,G4,0.22,0,-0.24
21810,727.000,64,E4,0.22,0,-0.24
21815,727.167,67,G4,0.22,0,-0.24
21820,727.333,60,C4,0.22,0,-0.24
21825,727.500,67,G4,0.22,0,-0.24
21830,727.667,64,E4,0.22,0,-0.24
21835,727.833,67,G4,0.22,0,-0.24
21780,726.000,0,C-1,0.1,2,0
21795,726.500,0,C-1,0.1,3,0
21810,727.000,0,C-1,0.1,2,0
21825,727.500,0,C-1,0.1,3,0
21840,728.000,79,G5,0.67,0,0.16
21855,728.500,76,E5,0.48,0,0.16
21870,729.000,74,D5,0.67,0,0.16
21885,729.500,72,C5,0.48,0,0.16
21840,728.000,36,C2,0.6,1,-0.12
21870,729.000,43,G2,0.39,1,-0.12
21840,728.000,60,C4,0.22,0,-0.24
21845,728.167,67,G4,0.22,0,-0.24
21850,728.333,64,E4,0.22,0,-0.24
21855,728.500,67,G4,0.22,0,-0.24
21860,728.667,60,C4,0.22,0,-0.24
21865,728.833,67,G4,0.22,0,-0.24
21870,729.000,64,E4,0.22,0,-0.24
21875,729.167,67,G4,0.22,0,-0.24
21880,729.333,60,C4,0.22,0,-0.24
21885,729.500,67,G4,0.22,0,-0.24
21890,729.667,64,E4,0.22,0,-0.24
21895,729.833,67,G4,0.22,0,-0.24
21840,728.000,0,C-1,0.1,2,0
21855,728.500,0,C-1,0.1,3,0
21870,729.000,0,C-1,0.1,2,0
21885,729.500,0,C-1,0.1,3,0
21900,730.000,77,F5,0.67,0,0.16
21915,730.500,79,G5,0.48,0,0.16
21930,731.000,81,A5,0.67,0,0.16
21945,731.500,77,F5,0.48,0,0.16
21900,730.000,41,F2,0.6,1,-0.12
21930,731.000,48,C3,0.39,1,-0.12
21900,730.000,65,F4,0.22,0,-0.24
21905,730.167,72,C5,0.22,0,-0.24
21910,730.333,69,A4,0.22,0,-0.24
21915,730.500,72,C5,0.22,0,-0.24
21920,730.667,65,F4,0.22,0,-0.24
21925,730.833,72,C5,0.22,0,-0.24
21930,731.000,69,A4,0.22,0,-0.24
21935,731.167,72,C5,0.22,0,-0.24
21940,731.333,65,F4,0.22,0,-0.24
21945,731.500,72,C5,0.22,0,-0.24
21950,731.667,69,A4,0.22,0,-0.24
21955,731.833,72,C5,0.22,0,-0.24
21900,730.000,0,C-1,0.1,2,0
21915,730.500,0,C-1,0.1,3,0
21930,731.000,0,C-1,0.1,2,0
21945,731.500,0,C-1,0.1,3,0
21960,732.000,79,G5,0.67,0,0.16
21975,732.500,77,F5,0.48,0,0.16
21990,733.000,74,D5,0.67,0,0.16
22005,733.500,79,G5,0.48,0,0.16
21960,732.000,43,G2,0.6,1,-0.12
21990,733.000,50,D3,0.39,1,-0.12
21960,732.000,67,G4,0.22,0,-0.24
21965,732.167,74,D5,0.22,0,-0.24
21970,732.333,71,B4,0.22,0,-0.24
21975,732.500,74,D5,0.22,0,-0.24
21980,732.667,67,G4,0.22,0,-0.24
21985,732.833,74,D5,0.22,0,-0.24
21990,733.000,71,B4,0.22,0,-0.24
21995,733.167,74,D5,0.22,0,-0.24
22000,733.333,67,G4,0.22,0,-0.24
22005,733.500,74,D5,0.22,0,-0.24
22010,733.667,71,B4,0.22,0,-0.24
22015,733.833,74,D5,0.22,0,-0.24
21960,732.000,0,C-1,0.1,2,0
21975,732.500,0,C-1,0.1,3,0
21990,733.000,0,C-1,0.1,2,0
22005,733.500,0,C-1,0.1,3,0
22020,734.000,76,E5,0.67,0,0.16
22020,734.000,88,E6,0.16,0,0.4
22035,734.500,74,D5,0.48,0,0.16
22035,734.500,86,D6,0.16,0,0.4
22050,735.000,72,C5,0.67,0,0.16
22050,735.000,84,C6,0.16,0,0.4
22065,735.500,72,C5,0.48,0,0.16
22065,735.500,84,C6,0.16,0,0.4
22020,734.000,36,C2,0.6,1,-0.12
22050,735.000,43,G2,0.39,1,-0.12
22020,734.000,60,C4,0.22,0,-0.24
22025,734.167,67,G4,0.22,0,-0.24
22030,734.333,64,E4,0.22,0,-0.24
22035,734.500,67,G4,0.22,0,-0.24
